Region,Virus,WeekNumber,Week-end-date,tests,detections,positivity
Atlantic,SARS-CoV-2,35,2023-09-02,"2,110",357,16.9
Atlantic,SARS-CoV-2,36,2023-09-09,"2,346",474,20.2
Atlantic,SARS-CoV-2,37,2023-09-16,"2,567",478,18.6
Atlantic,SARS-CoV-2,38,2023-09-23,"2,775",510,18.4
Atlantic,SARS-CoV-2,39,2023-09-30,"3,126",708,22.6
Atlantic,SARS-CoV-2,40,2023-10-07,"3,544",865,24.4
Atlantic,SARS-CoV-2,41,2023-10-14,"3,583",743,20.7
Atlantic,SARS-CoV-2,42,2023-10-21,"3,493",688,19.7
Atlantic,SARS-CoV-2,43,2023-10-28,"3,095",549,17.7
Atlantic,SARS-CoV-2,44,2023-11-04,"2,965",531,17.9
Atlantic,SARS-CoV-2,45,2023-11-11,"3,122",628,20.1
Atlantic,SARS-CoV-2,46,2023-11-18,"3,186",716,22.5
Atlantic,SARS-CoV-2,47,2023-11-25,"3,490",780,22.3
Atlantic,SARS-CoV-2,48,2023-12-02,"3,648",802,22
Atlantic,SARS-CoV-2,49,2023-12-09,"3,654",737,20.2
Atlantic,SARS-CoV-2,50,2023-12-16,"4,065",756,18.6
Atlantic,SARS-CoV-2,51,2023-12-23,"4,353",688,15.8
Atlantic,SARS-CoV-2,52,2023-12-30,"4,234",621,14.7
Atlantic,SARS-CoV-2,1,2024-01-06,"4,471",567,12.7
Atlantic,SARS-CoV-2,2,2024-01-13,"4,333",519,12
Atlantic,SARS-CoV-2,3,2024-01-20,"3,750",399,10.6
Atlantic,SARS-CoV-2,4,2024-01-27,"3,784",359,9.5
Atlantic,SARS-CoV-2,5,2024-02-03,"3,908",342,8.8
Atlantic,SARS-CoV-2,6,2024-02-10,"3,499",308,8.8
Atlantic,SARS-CoV-2,7,2024-02-17,"3,185",284,8.9
Atlantic,SARS-CoV-2,8,2024-02-24,"3,098",255,8.2
Atlantic,SARS-CoV-2,9,2024-03-02,"2,992",210,7
Atlantic,SARS-CoV-2,10,2024-03-09,"3,112",231,7.4
Atlantic,SARS-CoV-2,11,2024-03-16,"3,346",231,6.9
Atlantic,SARS-CoV-2,12,2024-03-23,"3,206",248,7.7
Atlantic,SARS-CoV-2,13,2024-03-30,"2,831",194,6.9
Atlantic,SARS-CoV-2,14,2024-04-06,"2,964",178,6
Atlantic,SARS-CoV-2,15,2024-04-13,"3,243",207,6.4
Atlantic,SARS-CoV-2,16,2024-04-20,"2,970",193,6.5
Atlantic,SARS-CoV-2,17,2024-04-27,"2,790",210,7.5
Atlantic,SARS-CoV-2,18,2024-05-04,"2,984",176,5.9
Atlantic,SARS-CoV-2,19,2024-05-11,"2,788",215,7.7
Atlantic,SARS-CoV-2,20,2024-05-18,"2,828",241,8.5
Atlantic,SARS-CoV-2,21,2024-05-25,"2,731",211,7.7
Atlantic,SARS-CoV-2,22,2024-06-01,"2,577",190,7.4
Atlantic,SARS-CoV-2,23,2024-06-08,"2,565",266,10.4
Atlantic,SARS-CoV-2,24,2024-06-15,"2,251",207,9.2
Atlantic,SARS-CoV-2,25,2024-06-22,"2,083",174,8.4
Atlantic,SARS-CoV-2,26,2024-06-29,"2,138",220,10.3
Atlantic,SARS-CoV-2,27,2024-07-06,"2,315",252,10.9
Atlantic,SARS-CoV-2,28,2024-07-13,"2,351",303,12.9
Atlantic,SARS-CoV-2,29,2024-07-20,"2,527",308,12.2
Atlantic,SARS-CoV-2,30,2024-07-27,"2,230",289,13
Atlantic,SARS-CoV-2,31,2024-08-03,"2,333",317,13.6
Atlantic,SARS-CoV-2,32,2024-08-10,"2,523",357,14.1
Atlantic,SARS-CoV-2,33,2024-08-17,"2,458",334,13.6
Atlantic,SARS-CoV-2,34,2024-08-24,"2,615",433,16.6
Atlantic,Influenza,35,2023-09-02,984,0,0
Atlantic,Influenza,36,2023-09-09,"1,047",0,0
Atlantic,Influenza,37,2023-09-16,"1,216",1,0.1
Atlantic,Influenza,38,2023-09-23,"1,388",1,0.1
Atlantic,Influenza,39,2023-09-30,"1,403",3,0.2
Atlantic,Influenza,40,2023-10-07,"1,775",6,0.3
Atlantic,Influenza,41,2023-10-14,"1,938",11,0.6
Atlantic,Influenza,42,2023-10-21,"2,029",15,0.7
Atlantic,Influenza,43,2023-10-28,"1,979",19,1
Atlantic,Influenza,44,2023-11-04,"1,914",25,1.3
Atlantic,Influenza,45,2023-11-11,"2,069",45,2.2
Atlantic,Influenza,46,2023-11-18,"2,219",71,3.2
Atlantic,Influenza,47,2023-11-25,"2,521",117,4.6
Atlantic,Influenza,48,2023-12-02,"2,743",137,5
Atlantic,Influenza,49,2023-12-09,"2,817",275,9.8
Atlantic,Influenza,50,2023-12-16,"3,363",431,12.8
Atlantic,Influenza,51,2023-12-23,"3,820",741,19.4
Atlantic,Influenza,52,2023-12-30,"3,874",827,21.3
Atlantic,Influenza,1,2024-01-06,"4,132",755,18.3
Atlantic,Influenza,2,2024-01-13,"3,864",622,16.1
Atlantic,Influenza,3,2024-01-20,"3,422",519,15.2
Atlantic,Influenza,4,2024-01-27,"3,461",552,15.9
Atlantic,Influenza,5,2024-02-03,"3,608",600,16.6
Atlantic,Influenza,6,2024-02-10,"3,230",464,14.4
Atlantic,Influenza,7,2024-02-17,"2,882",332,11.5
Atlantic,Influenza,8,2024-02-24,"2,914",300,10.3
Atlantic,Influenza,9,2024-03-02,"2,834",319,11.3
Atlantic,Influenza,10,2024-03-09,"2,826",378,13.4
Atlantic,Influenza,11,2024-03-16,"3,170",348,11
Atlantic,Influenza,12,2024-03-23,"3,097",337,10.9
Atlantic,Influenza,13,2024-03-30,"2,909",322,11.1
Atlantic,Influenza,14,2024-04-06,"2,945",284,9.6
Atlantic,Influenza,15,2024-04-13,"3,049",237,7.8
Atlantic,Influenza,16,2024-04-20,"2,878",206,7.2
Atlantic,Influenza,17,2024-04-27,"2,668",143,5.4
Atlantic,Influenza,18,2024-05-04,"2,733",131,4.8
Atlantic,Influenza,19,2024-05-11,"2,561",113,4.4
Atlantic,Influenza,20,2024-05-18,"2,666",85,3.2
Atlantic,Influenza,21,2024-05-25,"2,548",46,1.8
Atlantic,Influenza,22,2024-06-01,"2,366",27,1.1
Atlantic,Influenza,23,2024-06-08,"2,175",20,0.9
Atlantic,Influenza,24,2024-06-15,"1,917",14,0.7
Atlantic,Influenza,25,2024-06-22,"1,735",16,0.9
Atlantic,Influenza,26,2024-06-29,"1,742",7,0.4
Atlantic,Influenza,27,2024-07-06,"1,851",6,0.3
Atlantic,Influenza,28,2024-07-13,"1,798",12,0.7
Atlantic,Influenza,29,2024-07-20,"1,904",3,0.2
Atlantic,Influenza,30,2024-07-27,"1,718",1,0.1
Atlantic,Influenza,31,2024-08-03,"1,778",2,0.1
Atlantic,Influenza,32,2024-08-10,"1,874",1,0.1
Atlantic,Influenza,33,2024-08-17,"1,879",0,0
Atlantic,Influenza,34,2024-08-24,"1,935",2,0.1
Atlantic,Influenza A,35,2023-09-02,984,0,0
Atlantic,Influenza A,36,2023-09-09,"1,047",0,0
Atlantic,Influenza A,37,2023-09-16,"1,216",1,0.1
Atlantic,Influenza A,38,2023-09-23,"1,388",1,0.1
Atlantic,Influenza A,39,2023-09-30,"1,403",2,0.1
Atlantic,Influenza A,40,2023-10-07,"1,775",6,0.3
Atlantic,Influenza A,41,2023-10-14,"1,938",11,0.6
Atlantic,Influenza A,42,2023-10-21,"2,029",14,0.7
Atlantic,Influenza A,43,2023-10-28,"1,979",19,1
Atlantic,Influenza A,44,2023-11-04,"1,914",24,1.3
Atlantic,Influenza A,45,2023-11-11,"2,069",42,2
Atlantic,Influenza A,46,2023-11-18,"2,219",69,3.1
Atlantic,Influenza A,47,2023-11-25,"2,521",116,4.6
Atlantic,Influenza A,48,2023-12-02,"2,743",134,4.9
Atlantic,Influenza A,49,2023-12-09,"2,817",272,9.7
Atlantic,Influenza A,50,2023-12-16,"3,363",428,12.7
Atlantic,Influenza A,51,2023-12-23,"3,820",729,19.1
Atlantic,Influenza A,52,2023-12-30,"3,874",813,21
Atlantic,Influenza A,1,2024-01-06,"4,132",740,17.9
Atlantic,Influenza A,2,2024-01-13,"3,864",610,15.8
Atlantic,Influenza A,3,2024-01-20,"3,422",487,14.2
Atlantic,Influenza A,4,2024-01-27,"3,461",505,14.6
Atlantic,Influenza A,5,2024-02-03,"3,608",527,14.6
Atlantic,Influenza A,6,2024-02-10,"3,230",400,12.4
Atlantic,Influenza A,7,2024-02-17,"2,882",253,8.8
Atlantic,Influenza A,8,2024-02-24,"2,914",216,7.4
Atlantic,Influenza A,9,2024-03-02,"2,834",202,7.1
Atlantic,Influenza A,10,2024-03-09,"2,826",198,7
Atlantic,Influenza A,11,2024-03-16,"3,170",191,6
Atlantic,Influenza A,12,2024-03-23,"3,097",152,4.9
Atlantic,Influenza A,13,2024-03-30,"2,909",111,3.8
Atlantic,Influenza A,14,2024-04-06,"2,945",74,2.5
Atlantic,Influenza A,15,2024-04-13,"3,049",84,2.8
Atlantic,Influenza A,16,2024-04-20,"2,878",72,2.5
Atlantic,Influenza A,17,2024-04-27,"2,668",53,2
Atlantic,Influenza A,18,2024-05-04,"2,733",47,1.7
Atlantic,Influenza A,19,2024-05-11,"2,561",44,1.7
Atlantic,Influenza A,20,2024-05-18,"2,666",20,0.8
Atlantic,Influenza A,21,2024-05-25,"2,548",10,0.4
Atlantic,Influenza A,22,2024-06-01,"2,366",5,0.2
Atlantic,Influenza A,23,2024-06-08,"2,175",9,0.4
Atlantic,Influenza A,24,2024-06-15,"1,917",9,0.5
Atlantic,Influenza A,25,2024-06-22,"1,735",11,0.6
Atlantic,Influenza A,26,2024-06-29,"1,742",2,0.1
Atlantic,Influenza A,27,2024-07-06,"1,851",3,0.2
Atlantic,Influenza A,28,2024-07-13,"1,798",9,0.5
Atlantic,Influenza A,29,2024-07-20,"1,904",3,0.2
Atlantic,Influenza A,30,2024-07-27,"1,718",1,0.1
Atlantic,Influenza A,31,2024-08-03,"1,778",2,0.1
Atlantic,Influenza A,32,2024-08-10,"1,874",1,0.1
Atlantic,Influenza A,33,2024-08-17,"1,879",0,0
Atlantic,Influenza A,34,2024-08-24,"1,935",2,0.1
Atlantic,Influenza B,35,2023-09-02,984,0,0
Atlantic,Influenza B,36,2023-09-09,"1,047",0,0
Atlantic,Influenza B,37,2023-09-16,"1,216",0,0
Atlantic,Influenza B,38,2023-09-23,"1,388",0,0
Atlantic,Influenza B,39,2023-09-30,"1,403",1,0.1
Atlantic,Influenza B,40,2023-10-07,"1,775",0,0
Atlantic,Influenza B,41,2023-10-14,"1,938",0,0
Atlantic,Influenza B,42,2023-10-21,"2,029",1,0
Atlantic,Influenza B,43,2023-10-28,"1,979",0,0
Atlantic,Influenza B,44,2023-11-04,"1,914",1,0.1
Atlantic,Influenza B,45,2023-11-11,"2,069",3,0.1
Atlantic,Influenza B,46,2023-11-18,"2,219",2,0.1
Atlantic,Influenza B,47,2023-11-25,"2,521",1,0
Atlantic,Influenza B,48,2023-12-02,"2,743",3,0.1
Atlantic,Influenza B,49,2023-12-09,"2,817",3,0.1
Atlantic,Influenza B,50,2023-12-16,"3,363",3,0.1
Atlantic,Influenza B,51,2023-12-23,"3,820",12,0.3
Atlantic,Influenza B,52,2023-12-30,"3,874",14,0.4
Atlantic,Influenza B,1,2024-01-06,"4,132",15,0.4
Atlantic,Influenza B,2,2024-01-13,"3,864",12,0.3
Atlantic,Influenza B,3,2024-01-20,"3,422",32,0.9
Atlantic,Influenza B,4,2024-01-27,"3,461",47,1.4
Atlantic,Influenza B,5,2024-02-03,"3,608",73,2
Atlantic,Influenza B,6,2024-02-10,"3,230",64,2
Atlantic,Influenza B,7,2024-02-17,"2,882",79,2.7
Atlantic,Influenza B,8,2024-02-24,"2,914",84,2.9
Atlantic,Influenza B,9,2024-03-02,"2,834",117,4.1
Atlantic,Influenza B,10,2024-03-09,"2,826",180,6.4
Atlantic,Influenza B,11,2024-03-16,"3,170",157,5
Atlantic,Influenza B,12,2024-03-23,"3,097",185,6
Atlantic,Influenza B,13,2024-03-30,"2,909",211,7.3
Atlantic,Influenza B,14,2024-04-06,"2,945",210,7.1
Atlantic,Influenza B,15,2024-04-13,"3,049",153,5
Atlantic,Influenza B,16,2024-04-20,"2,878",134,4.7
Atlantic,Influenza B,17,2024-04-27,"2,668",90,3.4
Atlantic,Influenza B,18,2024-05-04,"2,733",84,3.1
Atlantic,Influenza B,19,2024-05-11,"2,561",69,2.7
Atlantic,Influenza B,20,2024-05-18,"2,666",65,2.4
Atlantic,Influenza B,21,2024-05-25,"2,548",36,1.4
Atlantic,Influenza B,22,2024-06-01,"2,366",22,0.9
Atlantic,Influenza B,23,2024-06-08,"2,175",11,0.5
Atlantic,Influenza B,24,2024-06-15,"1,917",5,0.3
Atlantic,Influenza B,25,2024-06-22,"1,735",5,0.3
Atlantic,Influenza B,26,2024-06-29,"1,742",5,0.3
Atlantic,Influenza B,27,2024-07-06,"1,851",3,0.2
Atlantic,Influenza B,28,2024-07-13,"1,798",3,0.2
Atlantic,Influenza B,29,2024-07-20,"1,904",0,0
Atlantic,Influenza B,30,2024-07-27,"1,718",0,0
Atlantic,Influenza B,31,2024-08-03,"1,778",0,0
Atlantic,Influenza B,32,2024-08-10,"1,874",0,0
Atlantic,Influenza B,33,2024-08-17,"1,879",0,0
Atlantic,Influenza B,34,2024-08-24,"1,935",0,0
Atlantic,RSV,35,2023-09-02,969,0,0
Atlantic,RSV,36,2023-09-09,"1,047",6,0.6
Atlantic,RSV,37,2023-09-16,"1,201",3,0.2
Atlantic,RSV,38,2023-09-23,"1,381",18,1.3
Atlantic,RSV,39,2023-09-30,"1,392",11,0.8
Atlantic,RSV,40,2023-10-07,"1,761",5,0.3
Atlantic,RSV,41,2023-10-14,"1,927",16,0.8
Atlantic,RSV,42,2023-10-21,"2,015",14,0.7
Atlantic,RSV,43,2023-10-28,"1,970",35,1.8
Atlantic,RSV,44,2023-11-04,"1,904",41,2.2
Atlantic,RSV,45,2023-11-11,"2,058",57,2.8
Atlantic,RSV,46,2023-11-18,"2,195",53,2.4
Atlantic,RSV,47,2023-11-25,"2,363",111,4.7
Atlantic,RSV,48,2023-12-02,"2,549",150,5.9
Atlantic,RSV,49,2023-12-09,"2,665",205,7.7
Atlantic,RSV,50,2023-12-16,"3,004",254,8.5
Atlantic,RSV,51,2023-12-23,"3,258",308,9.5
Atlantic,RSV,52,2023-12-30,"3,431",294,8.6
Atlantic,RSV,1,2024-01-06,"3,630",331,9.1
Atlantic,RSV,2,2024-01-13,"3,383",310,9.2
Atlantic,RSV,3,2024-01-20,"2,936",291,9.9
Atlantic,RSV,4,2024-01-27,"3,067",307,10
Atlantic,RSV,5,2024-02-03,"3,235",308,9.5
Atlantic,RSV,6,2024-02-10,"2,949",297,10.1
Atlantic,RSV,7,2024-02-17,"2,610",212,8.1
Atlantic,RSV,8,2024-02-24,"2,715",195,7.2
Atlantic,RSV,9,2024-03-02,"2,712",174,6.4
Atlantic,RSV,10,2024-03-09,"2,700",176,6.5
Atlantic,RSV,11,2024-03-16,"3,019",155,5.1
Atlantic,RSV,12,2024-03-23,"2,944",104,3.5
Atlantic,RSV,13,2024-03-30,"2,642",83,3.1
Atlantic,RSV,14,2024-04-06,"2,685",74,2.8
Atlantic,RSV,15,2024-04-13,"2,716",56,2.1
Atlantic,RSV,16,2024-04-20,"2,470",43,1.7
Atlantic,RSV,17,2024-04-27,"2,486",28,1.1
Atlantic,RSV,18,2024-05-04,"2,631",35,1.3
Atlantic,RSV,19,2024-05-11,"2,364",24,1
Atlantic,RSV,20,2024-05-18,"2,531",35,1.4
Atlantic,RSV,21,2024-05-25,"2,391",20,0.8
Atlantic,RSV,22,2024-06-01,"2,278",24,1.1
Atlantic,RSV,23,2024-06-08,"2,027",5,0.2
Atlantic,RSV,24,2024-06-15,"1,787",14,0.8
Atlantic,RSV,25,2024-06-22,"1,678",2,0.1
Atlantic,RSV,26,2024-06-29,"1,658",4,0.2
Atlantic,RSV,27,2024-07-06,"1,831",9,0.5
Atlantic,RSV,28,2024-07-13,"1,745",4,0.2
Atlantic,RSV,29,2024-07-20,"1,845",13,0.7
Atlantic,RSV,30,2024-07-27,"1,672",6,0.4
Atlantic,RSV,31,2024-08-03,"1,755",3,0.2
Atlantic,RSV,32,2024-08-10,"1,861",5,0.3
Atlantic,RSV,33,2024-08-17,"1,774",4,0.2
Atlantic,RSV,34,2024-08-24,"1,861",1,0.1
Atlantic,HPIV,35,2023-09-02,362,5,1.4
Atlantic,HPIV,36,2023-09-09,355,6,1.7
Atlantic,HPIV,37,2023-09-16,401,10,2.5
Atlantic,HPIV,38,2023-09-23,430,12,2.8
Atlantic,HPIV,39,2023-09-30,401,5,1.2
Atlantic,HPIV,40,2023-10-07,467,16,3.4
Atlantic,HPIV,41,2023-10-14,491,8,1.6
Atlantic,HPIV,42,2023-10-21,498,11,2.2
Atlantic,HPIV,43,2023-10-28,474,7,1.5
Atlantic,HPIV,44,2023-11-04,492,11,2.2
Atlantic,HPIV,45,2023-11-11,467,13,2.8
Atlantic,HPIV,46,2023-11-18,500,11,2.2
Atlantic,HPIV,47,2023-11-25,620,11,1.8
Atlantic,HPIV,48,2023-12-02,676,16,2.4
Atlantic,HPIV,49,2023-12-09,668,11,1.6
Atlantic,HPIV,50,2023-12-16,730,14,1.9
Atlantic,HPIV,51,2023-12-23,768,12,1.6
Atlantic,HPIV,52,2023-12-30,709,11,1.6
Atlantic,HPIV,1,2024-01-06,812,14,1.7
Atlantic,HPIV,2,2024-01-13,924,16,1.7
Atlantic,HPIV,3,2024-01-20,704,9,1.3
Atlantic,HPIV,4,2024-01-27,834,6,0.7
Atlantic,HPIV,5,2024-02-03,794,10,1.3
Atlantic,HPIV,6,2024-02-10,782,6,0.8
Atlantic,HPIV,7,2024-02-17,619,8,1.3
Atlantic,HPIV,8,2024-02-24,632,3,0.5
Atlantic,HPIV,9,2024-03-02,587,6,1
Atlantic,HPIV,10,2024-03-09,483,13,2.7
Atlantic,HPIV,11,2024-03-16,626,12,1.9
Atlantic,HPIV,12,2024-03-23,592,19,3.2
Atlantic,HPIV,13,2024-03-30,581,23,4
Atlantic,HPIV,14,2024-04-06,597,28,4.7
Atlantic,HPIV,15,2024-04-13,626,46,7.3
Atlantic,HPIV,16,2024-04-20,568,44,7.7
Atlantic,HPIV,17,2024-04-27,658,62,9.4
Atlantic,HPIV,18,2024-05-04,711,72,10.1
Atlantic,HPIV,19,2024-05-11,686,74,10.8
Atlantic,HPIV,20,2024-05-18,889,101,11.4
Atlantic,HPIV,21,2024-05-25,812,78,9.6
Atlantic,HPIV,22,2024-06-01,780,69,8.8
Atlantic,HPIV,23,2024-06-08,729,64,8.8
Atlantic,HPIV,24,2024-06-15,626,41,6.5
Atlantic,HPIV,25,2024-06-22,583,29,5
Atlantic,HPIV,26,2024-06-29,533,28,5.3
Atlantic,HPIV,27,2024-07-06,558,30,5.4
Atlantic,HPIV,28,2024-07-13,525,20,3.8
Atlantic,HPIV,29,2024-07-20,565,19,3.4
Atlantic,HPIV,30,2024-07-27,510,16,3.1
Atlantic,HPIV,31,2024-08-03,536,15,2.8
Atlantic,HPIV,32,2024-08-10,544,9,1.7
Atlantic,HPIV,33,2024-08-17,529,9,1.7
Atlantic,HPIV,34,2024-08-24,511,5,1
Atlantic,ADV,35,2023-09-02,362,7,1.9
Atlantic,ADV,36,2023-09-09,355,7,2
Atlantic,ADV,37,2023-09-16,401,8,2
Atlantic,ADV,38,2023-09-23,429,5,1.2
Atlantic,ADV,39,2023-09-30,401,4,1
Atlantic,ADV,40,2023-10-07,467,11,2.4
Atlantic,ADV,41,2023-10-14,491,8,1.6
Atlantic,ADV,42,2023-10-21,498,6,1.2
Atlantic,ADV,43,2023-10-28,474,13,2.7
Atlantic,ADV,44,2023-11-04,492,10,2
Atlantic,ADV,45,2023-11-11,467,12,2.6
Atlantic,ADV,46,2023-11-18,500,23,4.6
Atlantic,ADV,47,2023-11-25,620,17,2.7
Atlantic,ADV,48,2023-12-02,676,22,3.3
Atlantic,ADV,49,2023-12-09,668,19,2.8
Atlantic,ADV,50,2023-12-16,730,16,2.2
Atlantic,ADV,51,2023-12-23,768,14,1.8
Atlantic,ADV,52,2023-12-30,709,15,2.1
Atlantic,ADV,1,2024-01-06,812,9,1.1
Atlantic,ADV,2,2024-01-13,924,14,1.5
Atlantic,ADV,3,2024-01-20,704,11,1.6
Atlantic,ADV,4,2024-01-27,834,24,2.9
Atlantic,ADV,5,2024-02-03,794,23,2.9
Atlantic,ADV,6,2024-02-10,782,27,3.5
Atlantic,ADV,7,2024-02-17,619,8,1.3
Atlantic,ADV,8,2024-02-24,632,13,2.1
Atlantic,ADV,9,2024-03-02,587,25,4.3
Atlantic,ADV,10,2024-03-09,483,9,1.9
Atlantic,ADV,11,2024-03-16,626,9,1.4
Atlantic,ADV,12,2024-03-23,592,8,1.4
Atlantic,ADV,13,2024-03-30,581,12,2.1
Atlantic,ADV,14,2024-04-06,597,12,2
Atlantic,ADV,15,2024-04-13,626,13,2.1
Atlantic,ADV,16,2024-04-20,568,14,2.5
Atlantic,ADV,17,2024-04-27,658,15,2.3
Atlantic,ADV,18,2024-05-04,711,17,2.4
Atlantic,ADV,19,2024-05-11,686,17,2.5
Atlantic,ADV,20,2024-05-18,889,17,1.9
Atlantic,ADV,21,2024-05-25,812,18,2.2
Atlantic,ADV,22,2024-06-01,780,10,1.3
Atlantic,ADV,23,2024-06-08,729,8,1.1
Atlantic,ADV,24,2024-06-15,626,17,2.7
Atlantic,ADV,25,2024-06-22,583,8,1.4
Atlantic,ADV,26,2024-06-29,533,7,1.3
Atlantic,ADV,27,2024-07-06,558,6,1.1
Atlantic,ADV,28,2024-07-13,525,9,1.7
Atlantic,ADV,29,2024-07-20,565,7,1.2
Atlantic,ADV,30,2024-07-27,510,12,2.4
Atlantic,ADV,31,2024-08-03,536,3,0.6
Atlantic,ADV,32,2024-08-10,544,4,0.7
Atlantic,ADV,33,2024-08-17,529,9,1.7
Atlantic,ADV,34,2024-08-24,511,2,0.4
Atlantic,HMPV,35,2023-09-02,362,0,0
Atlantic,HMPV,36,2023-09-09,355,1,0.3
Atlantic,HMPV,37,2023-09-16,401,2,0.5
Atlantic,HMPV,38,2023-09-23,429,0,0
Atlantic,HMPV,39,2023-09-30,401,1,0.2
Atlantic,HMPV,40,2023-10-07,457,2,0.4
Atlantic,HMPV,41,2023-10-14,484,0,0
Atlantic,HMPV,42,2023-10-21,498,1,0.2
Atlantic,HMPV,43,2023-10-28,474,3,0.6
Atlantic,HMPV,44,2023-11-04,492,1,0.2
Atlantic,HMPV,45,2023-11-11,467,1,0.2
Atlantic,HMPV,46,2023-11-18,500,2,0.4
Atlantic,HMPV,47,2023-11-25,620,6,1
Atlantic,HMPV,48,2023-12-02,676,6,0.9
Atlantic,HMPV,49,2023-12-09,668,8,1.2
Atlantic,HMPV,50,2023-12-16,730,13,1.8
Atlantic,HMPV,51,2023-12-23,768,12,1.6
Atlantic,HMPV,52,2023-12-30,709,16,2.3
Atlantic,HMPV,1,2024-01-06,812,15,1.8
Atlantic,HMPV,2,2024-01-13,924,13,1.4
Atlantic,HMPV,3,2024-01-20,704,11,1.6
Atlantic,HMPV,4,2024-01-27,834,16,1.9
Atlantic,HMPV,5,2024-02-03,794,19,2.4
Atlantic,HMPV,6,2024-02-10,782,23,2.9
Atlantic,HMPV,7,2024-02-17,619,18,2.9
Atlantic,HMPV,8,2024-02-24,632,25,4
Atlantic,HMPV,9,2024-03-02,587,22,3.7
Atlantic,HMPV,10,2024-03-09,483,26,5.4
Atlantic,HMPV,11,2024-03-16,626,48,7.7
Atlantic,HMPV,12,2024-03-23,592,33,5.6
Atlantic,HMPV,13,2024-03-30,581,43,7.4
Atlantic,HMPV,14,2024-04-06,597,45,7.5
Atlantic,HMPV,15,2024-04-13,626,34,5.4
Atlantic,HMPV,16,2024-04-20,568,35,6.2
Atlantic,HMPV,17,2024-04-27,658,34,5.2
Atlantic,HMPV,18,2024-05-04,711,33,4.6
Atlantic,HMPV,19,2024-05-11,686,31,4.5
Atlantic,HMPV,20,2024-05-18,889,44,4.9
Atlantic,HMPV,21,2024-05-25,812,24,3
Atlantic,HMPV,22,2024-06-01,780,21,2.7
Atlantic,HMPV,23,2024-06-08,729,12,1.6
Atlantic,HMPV,24,2024-06-15,626,8,1.3
Atlantic,HMPV,25,2024-06-22,583,11,1.9
Atlantic,HMPV,26,2024-06-29,533,12,2.3
Atlantic,HMPV,27,2024-07-06,558,3,0.5
Atlantic,HMPV,28,2024-07-13,525,3,0.6
Atlantic,HMPV,29,2024-07-20,565,4,0.7
Atlantic,HMPV,30,2024-07-27,510,3,0.6
Atlantic,HMPV,31,2024-08-03,536,8,1.5
Atlantic,HMPV,32,2024-08-10,544,4,0.7
Atlantic,HMPV,33,2024-08-17,529,2,0.4
Atlantic,HMPV,34,2024-08-24,511,1,0.2
Atlantic,EV/RV,35,2023-09-02,362,75,20.7
Atlantic,EV/RV,36,2023-09-09,355,90,25.4
Atlantic,EV/RV,37,2023-09-16,401,95,23.7
Atlantic,EV/RV,38,2023-09-23,429,118,27.5
Atlantic,EV/RV,39,2023-09-30,401,106,26.4
Atlantic,EV/RV,40,2023-10-07,467,110,23.6
Atlantic,EV/RV,41,2023-10-14,491,113,23
Atlantic,EV/RV,42,2023-10-21,498,110,22.1
Atlantic,EV/RV,43,2023-10-28,474,76,16
Atlantic,EV/RV,44,2023-11-04,492,84,17.1
Atlantic,EV/RV,45,2023-11-11,467,78,16.7
Atlantic,EV/RV,46,2023-11-18,500,71,14.2
Atlantic,EV/RV,47,2023-11-25,620,74,11.9
Atlantic,EV/RV,48,2023-12-02,676,66,9.8
Atlantic,EV/RV,49,2023-12-09,668,45,6.7
Atlantic,EV/RV,50,2023-12-16,730,57,7.8
Atlantic,EV/RV,51,2023-12-23,768,50,6.5
Atlantic,EV/RV,52,2023-12-30,709,39,5.5
Atlantic,EV/RV,1,2024-01-06,812,36,4.4
Atlantic,EV/RV,2,2024-01-13,924,39,4.2
Atlantic,EV/RV,3,2024-01-20,704,30,4.3
Atlantic,EV/RV,4,2024-01-27,834,39,4.7
Atlantic,EV/RV,5,2024-02-03,794,44,5.5
Atlantic,EV/RV,6,2024-02-10,782,69,8.8
Atlantic,EV/RV,7,2024-02-17,619,39,6.3
Atlantic,EV/RV,8,2024-02-24,632,37,5.9
Atlantic,EV/RV,9,2024-03-02,587,37,6.3
Atlantic,EV/RV,10,2024-03-09,483,44,9.1
Atlantic,EV/RV,11,2024-03-16,626,41,6.5
Atlantic,EV/RV,12,2024-03-23,592,43,7.3
Atlantic,EV/RV,13,2024-03-30,581,50,8.6
Atlantic,EV/RV,14,2024-04-06,598,63,10.5
Atlantic,EV/RV,15,2024-04-13,626,75,12
Atlantic,EV/RV,16,2024-04-20,568,66,11.6
Atlantic,EV/RV,17,2024-04-27,658,104,15.8
Atlantic,EV/RV,18,2024-05-04,711,96,13.5
Atlantic,EV/RV,19,2024-05-11,686,105,15.3
Atlantic,EV/RV,20,2024-05-18,889,141,15.9
Atlantic,EV/RV,21,2024-05-25,812,162,20
Atlantic,EV/RV,22,2024-06-01,780,122,15.6
Atlantic,EV/RV,23,2024-06-08,729,113,15.5
Atlantic,EV/RV,24,2024-06-15,626,104,16.6
Atlantic,EV/RV,25,2024-06-22,583,98,16.8
Atlantic,EV/RV,26,2024-06-29,533,70,13.1
Atlantic,EV/RV,27,2024-07-06,558,89,15.9
Atlantic,EV/RV,28,2024-07-13,525,74,14.1
Atlantic,EV/RV,29,2024-07-20,565,64,11.3
Atlantic,EV/RV,30,2024-07-27,510,54,10.6
